2,颈前摆,255,1,3,0.000116,-0.022809,0.497200,1.000000,0.000000,0.000145,0.000000,0.999999,-0.001066,-0.000145,0.001066,0.999999,0.000000,-0.000000,-0.048000,0.000000
3,颈旋转,4,2,0,0.000110,-0.022763,0.454200,1.000000,0.000000,0.000145,0.000000,0.999999,-0.001066,-0.000145,0.001066,0.999999,0.000000,-0.000000,-0.048000,0.000000
4,右大臂前摆,8,5,0,0.000110,-0.085963,0.454133,0.998563,0.000000,-0.053588,-0.000057,0.999999,-0.001064,0.053588,0.001066,0.998563,-0.053759,-0.000000,-0.048000,0.000000
5,右大臂侧摆,255,6,4,0.000110,-0.135263,0.454080,0.998563,0.000000,-0.053588,-0.000057,0.999999,-0.001064,0.053588,0.001066,0.998563,0.000000,-0.000000,-0.048000,0.000000
6,右臂肘前摆,255,7,5,0.005956,-0.135147,0.345137,0.996762,0.000000,-0.080406,-0.000086,0.999999,-0.001062,0.080406,0.001066,0.996762,-0.026879,-0.000000,-0.048000,0.000000
7,右手端,255,255,6,0.017213,-0.134999,0.205590,0.996762,0.000000,-0.080406,-0.000086,0.999999,-0.001062,0.080406,0.001066,0.996762,0.000000,-0.000000,-0.048000,0.000000
8,左大臂前摆,12,9,0,0.000110,0.040436,0.454267,0.998548,0.000000,0.053878,0.000057,0.999999,-0.001064,-0.053878,0.001066,0.998547,0.053759,-0.000000,-0.048000,0.000000
9,左大臂侧摆,255,10,8,0.000110,0.089736,0.454320,0.998548,0.000000,0.053878,0.000057,0.999999,-0.001064,-0.053878,0.001066,0.998547,0.000000,-0.000000,-0.048000,0.000000
10,左臂肘前摆,255,11,9,-0.005769,0.089853,0.345378,0.998548,0.000000,0.053878,0.000057,0.999999,-0.001064,-0.053878,0.001066,0.998547,0.000000,-0.000000,-0.048000,0.000000
11,左手端,255,255,10,-0.013311,0.090002,0.205582,0.998548,0.000000,0.053878,0.000057,0.999999,-0.001064,-0.053878,0.001066,0.998547,0.000000,-0.000000,-0.048000,0.000000
12,右髋前摆,19,13,0,0.000087,-0.075399,0.299944,0.942088,0.000000,-0.335366,-0.000358,0.999999,-0.001004,0.335366,0.001066,0.942087,-0.342139,-0.000000,-0.048000,0.000000
13,右髋侧摆,255,14,12,0.000087,-0.075399,0.299944,0.942088,-0.018754,-0.334841,-0.000358,0.998379,-0.056923,0.335366,0.053746,0.940554,0.055950,-0.000000,-0.048000,0.000000
14,右髋旋转,255,15,13,0.036652,-0.069183,0.197235,0.942275,-0.000000,-0.334841,-0.020228,0.998174,-0.056923,0.334229,0.060410,0.940554,-0.019904,-0.000000,-0.048000,0.000000
15,右膝前摆,255,16,14,0.052289,-0.066525,0.153311,0.900073,-0.000000,0.435740,0.026323,0.998174,-0.054373,-0.434944,0.060410,0.898429,0.792297,-0.000000,-0.048000,0.000000
16,右踝前摆,255,17,15,-0.000000,-0.060000,0.045500,1.000000,-0.000000,-0.000145,-0.000009,0.998174,-0.060410,0.000145,0.060410,0.998174,-0.451006,-0.000000,-0.048000,0.000000
17,右踝侧摆,255,18,16,-0.000000,-0.060000,0.045500,1.000000,0.000009,-0.000145,-0.000009,0.999999,0.001066,0.000145,-0.001066,0.999999,-0.061512,-0.000000,-0.048000,0.000000
18,右脚端,255,255,17,0.000007,-0.060049,0.000000,1.000000,0.000009,-0.000145,-0.000009,0.999999,0.001066,0.000145,-0.001066,0.999999,0.000000,-0.000000,-0.048000,0.000000
19,左髋前摆,255,20,0,0.000087,0.030201,0.300056,0.945372,0.000000,-0.325993,-0.000348,0.999999,-0.001007,0.325993,0.001066,0.945372,-0.332208,-0.000000,-0.048000,0.000000
20,左髋侧摆,255,21,19,0.000087,0.030201,0.300056,0.945372,-0.035531,-0.324051,-0.000348,0.993932,-0.109995,0.325993,0.104099,0.939623,0.109211,-0.000000,-0.048000,0.000000
21,左髋旋转,255,22,20,0.035474,0.042212,0.197449,0.946040,-0.000000,-0.324051,-0.037677,0.993218,-0.109995,0.321853,0.116269,0.939623,-0.037567,-0.000000,-0.048000,0.000000
22,左膝前摆,255,23,21,0.050607,0.047349,0.153569,0.906725,-0.000000,0.421723,0.049033,0.993218,-0.105424,-0.418862,0.116269,0.900575,0.765353,-0.000000,-0.048000,0.000000
23,左踝前摆,255,24,22,-0.000000,0.060000,0.045500,1.000000,-0.000000,-0.000145,-0.000017,0.993218,-0.116269,0.000144,0.116269,0.993218,-0.435490,-0.000000,-0.048000,0.000000
24,左踝侧摆,255,25,23,-0.000000,0.060000,0.045500,1.000000,0.000017,-0.000144,-0.000017,0.999999,0.001066,0.000144,-0.001066,0.999999,-0.117598,-0.000000,-0.048000,0.000000
25,左脚端,255,255,24,0.000007,0.059952,0.000000,1.000000,0.000017,-0.000144,-0.000017,0.999999,0.001066,0.000144,-0.001066,0.999999,0.000000,-0.000000,-0.048000,0.000000
0,主体,255,3,255,0.000189,-0.027010,0.350000,1.000000,0.000000,0.000134,0.000000,1.000000,-0.000855,-0.000134,0.000855,1.000000,0.000000,-0.000000,-0.060000,0.000000
1,头部,255,255,2,0.000217,-0.027186,0.555700,1.000000,0.000000,0.000134,0.000000,1.000000,-0.000855,-0.000134,0.000855,1.000000,0.000000,-0.000000,-0.060000,0.000000
2,颈前摆,255,1,3,0.000209,-0.027136,0.497200,1.000000,0.000000,0.000134,0.000000,1.000000,-0.000855,-0.000134,0.000855,1.000000,0.000000,-0.000000,-0.060000,0.000000
3,颈旋转,4,2,0,0.000203,-0.027099,0.454200,1.000000,0.000000,0.000134,0.000000,1.000000,-0.000855,-0.000134,0.000855,1.000000,0.000000,-0.000000,-0.060000,0.000000
4,右大臂前摆,8,5,0,0.000203,-0.090299,0.454146,0.997929,0.000000,-0.064332,-0.000055,1.000000,-0.000853,0.064332,0.000855,0.997928,-0.064511,-0.000000,-0.060000,0.000000
